Date,BEDOK CANAL (mm),BEDOK RESERVOIR (mm),EAST COAST LAGOON (mm),GEYLANG RIVER (mm),JURONG LAKE (mm),KALLANG BASIN (mm),KALLANG RIVER (mm),KRANJI RESERVOIR (mm),LAKE LITTLE GUILIN (mm),LOWER PEIRCE RESERVOIR (mm),LOWER SELETAR RESERVOIR (mm),MACRITCHIE RESERVOIR (mm),MARINA BAY (mm),MURAI RESERVOIR (mm),PANDAN RESERVOIR (mm),PELTON CANAL (mm),POYAN RESERVOIR (mm),ROCHOR CANAL (mm),ROCHOR RIVER (mm),SARIMBUN RESERVOIR (mm),SIGLAP CANAL (mm),SINGAPORE RIVER (mm),SUNGEI API API (mm),SUNGEI BEDOK (mm),SUNGEI BERIH (mm),SUNGEI BULOH WETLAND RESERVE (mm),SUNGEI CHANGI (mm),SUNGEI HALUS (mm),SUNGEI JURONG (mm),SUNGEI KANGKAR (mm),SUNGEI KETAPANG (mm),SUNGEI KHATIB BONGSU (mm),SUNGEI LANCHAR (mm),SUNGEI LOYANG (mm),SUNGEI MANDAI (mm),SUNGEI MANDAI KECHIL (mm),SUNGEI PANDAN (mm),SUNGEI PANG SUA (mm),SUNGEI PENG SIANG (mm),SUNGEI PINANG (mm),SUNGEI PUNGGOL (mm),SUNGEI SELARANG (mm),SUNGEI SELETAR (mm),SUNGEI SEMBAWANG (mm),SUNGEI SERANGOON (mm),SUNGEI SIMPANG (mm),SUNGEI TAMPINES (mm),SUNGEI TENGAH (mm),SUNGEI THO PEK KONG (mm),SUNGEI ULU PANDAN (mm),SUNGEI WHAMPOA (mm),TAMPINES QUARRY PARK (mm),TENGEH RESERVOIR (mm),ULU PANDAN CANAL (mm),UPPER PEIRCE RESERVOIR (mm),UPPER SELETAR RESERVOIR (mm),YISHUN POND (mm)
18/10/2020,13.91617393,16.96125412,6.476003647,8.528930664,1.167599082,12.12027645,31.97518158,10.42494011,0.417114258,13.01367474,14.34493065,29.61897278,11.00319099,6.775466919,8.411092758,28.70943642,1.580334663,18.39787292,14.91440201,14.39722824,18.57831573,14.46058273,20.70395851,10.12993431,2.584788561,26.1934185,20.83526039,34.23971558,2.200997591,10.6039629,10.69711399,9.124286652,0.325876862,13.62890148,12.10911655,14.74987793,6.51534605,4.503345966,5.286383152,21.75813484,39.69171906,10.27371693,12.90510654,17.43917274,19.45732498,13.28896618,12.54113102,4.924107075,2.961355925,8.646099091,26.42304039,16.13852882,0.338340759,32.53397751,6.845763206,0.328845799,9.834844589
19/10/2020,0.000878906,0.003322292,0,0.007412381,0,0.011976976,0.004535876,0.720581055,0,0.100240074,0.278591871,0,0.002784366,0.68913269,0,0.003128052,0.307203501,0.012710571,0.013602879,1.723516464,0,0.002580915,0.111758024,0,0.139454558,0.054958176,1.160070777,0.334948093,0,0.966918945,0.000416723,0.119275548,0,0.060795709,0.243953928,0.022155762,0,0.0454676,0.294035256,0.28820312,0.799289286,0.059378486,0.092068762,0.035888672,0.18075943,0.014038086,0.197779611,0.237869486,0.121137343,0,0.008178711,0.012481689,0.261024475,0,0.015363626,0.004231771,0.22668457
20/10/2020,2.682025194,6.046713352,0.005383943,0.053290471,1.992762923,0.001061073,0.036132813,42.73346329,7.501721382,5.588231564,38.88154984,1.513055801,0.00012207,26.78991699,0.360501051,0.097569786,3.367992163,0.003303528,0.009165889,40.55967712,0.559371948,0.000906808,19.0941906,0.595754504,7.360179424,51.55973434,1.587872267,31.3107338,0.480238557,30.37130356,0.200797245,36.3996582,1.843221068,7.781921387,66.9245224,55.78987885,0.295950741,44.60655975,26.84741211,4.712875843,12.43854427,4.805989742,32.5990448,14.48265362,5.22321701,15.24684525,11.29688168,18.53127861,5.440822124,1.221249223,0.0390625,11.13264275,2.63394165,0.783260942,13.19386387,3.012532473,59.62992477
21/10/2020,0,0,0.036678918,0,5.709877014,0.143324628,0.054102849,1.22661221,3.189245701,0.866249084,0.312255859,1.137018204,0.610403895,1.067474365,16.76529312,0.00340271,1.364253283,0.566612244,0.193842351,0.352814436,0,0.473656058,0.107082203,0,0.963141918,0.97265625,3.284472704,0.797202647,11.77182579,2.782132626,0,4.777954102,12.2745924,0.265549868,0.364387065,0.67199707,13.66937542,1.107034087,2.49203968,0.242070317,0.05645074,0.247384205,0.141468391,4.96901226,0.236488342,3.295249462,0,2.801488161,2.070587158,6.260324478,0.090386964,0,1.583023071,14.47388649,2.753274441,3.589750767,1.272924781
22/10/2020,6.377111912,4.595742702,1.603053093,2.721177816,0.479586363,2.697955847,0.632356346,0.185922131,0.66910398,0.573318481,0.379847944,0.550901413,6.575962543,0,1.244090796,1.833811402,0.001030816,2.053230286,2.305478334,0,0.937210083,4.821771622,12.79148769,6.565821648,0,0.024679434,14.26097393,9.14242363,0.661206067,0.103374772,5.797695637,0.130371094,0.221725464,7.686264992,0.084652171,0.174829096,0.869628906,0.085047103,0.193577811,12.78884792,3.516723633,5.843808174,0.184620246,1.858331323,10.46662521,0.295705706,22.12982559,0.103080183,0,1.757356286,1.104156494,5.508566856,0.000221252,2.628549576,0.888417661,0.070707776,0.032562256
23/10/2020,0,0.014569256,0.205727026,0.393636078,0.11359863,0.20150052,0.299168646,1.309271932,0.023364257,0.183143616,2.426267147,0.413469315,0.137916207,0,0.399638265,0.056594849,0.009943079,0.171485901,0.347109586,0.003043241,0.023254395,0.147164479,3.326686621,0.011995015,0.021042768,0.0376295,1.293817163,5.5357728,0.455625683,0.008986253,0.315821141,2.578266382,0.017125448,1.965158343,8.96118927,6.644518852,0.21814546,4.118982792,0.582121193,8.630624771,15.34910774,1.048177123,1.141623735,2.06729126,6.276496887,2.783196688,0.242952049,0.311306626,0.03327724,0.103085168,0.360314935,0.181610107,0.000617981,0.153982058,0.481583178,0.113118492,2.910064697
24/10/2020,0,0,0,0,0,0.002000075,0,2.338903427,0.053918459,6.223648071,43.6587677,1.776346207,0,7.044418335,0.030677017,0,1.639743328,0.00617981,0.001013714,3.049614429,0,0.002766927,0.078199305,0,6.098790646,4.240754604,0.007635498,1.090711117,0.00078125,4.656766415,4.21E-05,28.32086563,0.017985025,0.134033203,5.886869431,2.964929104,0.062366303,4.860416412,1.897820711,0.325351566,3.531833172,0.025942847,22.78016281,1.987109423,0.27835083,13.8059721,0.013928865,1.842248678,4.131639957,0.031898901,0,0.000462123,0.137016296,0.632195711,3.023433208,0.077253066,28.57753372
25/10/2020,0,0,0,0,5.212632656,0.000535231,0.001317074,1.308277249,1.297497511,0.812011719,3.107725859,0.23998642,0.02390253,15.81526184,5.03066206,0.000798543,13.08120632,0.001472473,0.000196374,19.52213097,0,0.026152112,0,0.003848427,11.82561874,6.328199387,0,0,7.257749557,5.076694489,0.014858903,8.238204002,8.743850708,0,22.73366356,20.48172569,3.725620747,1.774184227,0.770739079,0,0.124009877,0.000319708,2.982349634,67.33988953,0,14.66226959,0,2.055428982,7.965667725,2.796168327,3.66E-05,0,12.72979736,0.051179584,0.62418282,9.477608681,3.637304783
26/10/2020,2.366284132,2.26566124,0.434904397,0.660590291,0.015844727,0.06631235,0.287848234,0.643387377,1.319580078,0.471562713,1.02086401,0.290790558,0,0.008026123,0,0.529988587,0,0.014587402,0.130318016,0.419356942,0.690055847,0,3.64766264,2.007317781,0,1.679517627,6.441436768,6.853130341,0,0.565135479,3.310984612,0.29323858,0,6.874671459,1.20745492,3.082934618,0,0.092141546,0.23993884,4.778105259,5.610853195,7.101568222,0.280534238,0.012921142,4.349388123,0.197451949,5.667397022,0.195079297,0,0.024285568,0.154522702,3.071302176,0,0.003813091,1.067382813,0,0.134655759
27/10/2020,0.023706054,0.01093684,0,0,0.434835374,0,0,0.038994685,0.00065918,0,0.036142778,0,0.032772973,0.152503967,0.137954399,0,0.019479258,0,0,0.081747368,0.000335693,0.007992699,1.95364511,0.035355419,0,0.019297725,3.997406006,1.135594368,0.266137689,0.105634637,0.019177668,0.147666529,2.029566526,1.478637695,0.005880917,0.001721191,0.130376905,0,0.017404657,0,0.002631293,0.820603132,0.034640227,0,0.002914429,0.068050988,0.415912837,0.014870714,0,0.020122327,0,0.087206163,0.313514709,0.007250334,0,1.145693779,0.075268552
28/10/2020,0.319366455,0.232161239,0.021336606,0.040974934,11.44345665,0.137732878,0.030543277,0.710548699,2.935766697,0.185228989,0.369424611,0.242214203,0.18202427,4.870956421,20.69895554,0.001678467,2.678495169,0.175254822,0.118360437,6.044368267,0.167533875,0.225469679,0,0.030806692,3.633257627,3.232092857,0.532440186,0,19.66837311,0.900769353,0.016681539,0.520302236,13.33350086,0.161799505,0.584644973,0.45980224,21.49698257,2.247702122,0.768972278,0,0.003485786,0.317208439,0.543223977,0.040173341,0,0.476523966,0.174322829,0.959376097,4.270001888,16.59709167,0.07642822,0.05670166,2.829902649,13.78152943,0.933093965,11.38419628,0.659167469
29/10/2020,1.065753222,2.89898181,0.487613082,2.261969566,4.176450729,4.973876953,4.018625259,14.68379688,4.073693752,0.241355896,7.926717758,0.902999878,3.91982317,3.192588806,4.783429623,1.968465209,2.112144232,6.223457336,4.958538532,4.720132351,0.842689514,6.106514931,27.68970871,0.460969627,1.318291187,7.68879509,19.99002075,25.51007462,3.289439201,5.736531734,0.268230557,41.73928452,0.84131366,20.4517498,24.31402969,10.26606464,7.284208775,3.398509264,5.535381317,12.05223656,9.248888016,17.41452217,6.801879883,12.24944496,9.929546356,17.75558281,15.90598011,7.165966511,1.012058854,5.604113102,4.168646336,6.50491333,5.487518311,4.047176838,0.875988066,1.736618757,29.15236855
30/10/2020,1.307879686,6.117613316,0,0.135287821,4.259594917,0.062866211,6.64165926,0.956095397,18.16125488,2.487704039,12.2358923,7.091545105,0.005295526,6.665145874,1.113221407,9.168304443,0.592197001,0.195724487,0.145035461,5.372331619,0.624511719,0.011939639,5.592953682,0.157322928,0.147231162,1.645879388,1.608172655,12.75417614,1.774745345,2.405830622,0.14047347,13.46011543,0.066497803,2.561204195,0.478766948,1.248559594,1.010777116,1.03715241,1.322413445,11.76684093,7.144165039,1.752313495,14.09241867,15.75480938,16.99960327,9.331118584,0.979935467,1.984129071,0.262669146,3.822509766,2.085070848,11.12768078,0.008018494,0.424843222,5.298700333,0.036121186,21.81987381
31/10/2020,21.70147705,18.52225876,0.276354343,3.424567223,2.162412882,2.766089916,4.413150311,7.48448801,4.797302246,3.868426085,3.877737761,0.835855484,0.424781442,4.542556763,0.483988851,13.38968372,0.067519575,3.495361328,4.070392132,18.13084793,9.220283508,0.674025774,6.106620312,11.75210094,0.190325573,2.341276646,2.104943752,10.83086872,0.575544059,6.23297596,6.879659653,3.378623486,1.015752196,7.655001163,1.813146234,0.406274408,0.414248526,2.869557142,4.031134129,24.90896034,23.58626366,13.68014717,6.212413311,6.828527927,17.9982338,5.362850666,8.417300224,3.486266136,0.459477007,0.260832131,3.376245022,11.73995495,0.161529541,0.012162058,5.260430336,2.605294466,4.043749809
1/11/2020,2.131976366,2.46941638,0.022030478,1.063401937,2.757097483,0.204087481,1.72152555,1.51178205,1.870483398,28.8702755,7.022298813,12.36962318,0.246082127,2.221572876,0.944458008,3.261027098,0.3009395,0.732261658,0.390428632,16.4343071,2.24256897,0.652675092,10.71636677,0.661402643,0.24330768,5.694802761,0.689996362,13.76847744,1.549389601,4.480105877,0.253788382,12.88871002,1.349797606,5.37968111,0.577076614,0.066040039,1.446254134,0.420166016,1.650628328,3.985190392,4.603284836,4.350946426,4.757324219,5.784142971,3.795078278,30.5150013,7.844443798,2.253476381,2.596644878,3.432154655,0.897674561,2.525469065,0.028182983,2.558545589,21.36966133,4.398728371,6.324426174
2/11/2020,4.801599026,4.321315289,14.195261,9.083855629,0.606978953,5.986994743,3.175228834,3.291725397,4.021374702,1.077562928,1.522740006,0.47277832,3.509457588,4.444259644,0.751387596,4.748189449,4.256268501,6.166740417,7.28811264,0.666855931,7.571800232,4.5830369,3.746194601,7.931171417,16.83454895,0.084568188,10.66920185,2.560444117,0.256086081,4.480406284,9.450586319,2.051269531,0.608978271,9.405649185,2.658921242,2.855285645,1.684407592,6.541518211,7.960751057,1.990249038,1.34370935,14.54250336,1.153053999,13.1788578,2.185100555,3.409770727,10.14504528,14.2549448,15.98002815,5.141048908,4.994927883,4.325958252,0.659263611,7.377550602,2.571731329,1.093470931,2.588391066
3/11/2020,7.210522652,7.855326653,0.171772197,2.48637557,2.151754379,0.836350679,5.159468651,6.004964352,1.092077613,1.078257203,35.93306351,0.848014832,0.741768956,1.540863037,0.136452183,7.937957764,1.469498277,1.361793518,1.508937716,8.253752708,8.550254822,0.992373526,23.37089729,6.691380501,2.892527819,17.32083321,5.981579781,40.678936,0.506752253,4.772986889,3.116156101,41.99291992,0.211888626,9.590688705,8.180132866,4.798449516,0.088390529,7.903018951,6.229241848,71.43196106,24.86725616,5.80348444,47.62161636,3.405322313,61.96535492,22.41857338,9.462672234,5.67424345,4.257973671,0.345626026,4.492730618,8.782008171,0.614334106,0.100807592,1.390294671,0.299316406,64.10494232
4/11/2020,0,0,0,0,0.012566267,0,0,2.621672392,0.124316409,0.162549332,1.334993362,0.094381332,0,1.574462891,0.01649444,0,1.518710613,0,0,0.372984409,0,0,0.073841922,0,2.48768878,0.475235641,0.011669922,0.602905273,0.007167271,5.367359638,0,3.457211256,0,0.077805743,2.39386344,0.370251477,0.027326312,2.1875,2.840280533,0.593388677,3.468031168,0.077886671,0.403309226,2.363183498,0.355648041,4.729376316,0.015869141,3.016512394,1.72684586,0.051642168,0,0,0.487281799,0.012891267,0.09663517,0.374848872,2.290503025
5/11/2020,0.191693112,0.508083045,0.0012978,0.008612739,0.246111184,0.190495417,2.845478296,1.341236234,1.025305152,4.028343201,2.865969181,5.666246414,0,4.769378662,0.036489058,0.418477386,0.86715585,1.42880249,0.534657359,3.245085955,0.228507996,0.015055339,13.95679283,0.059127003,1.42013371,1.26040256,8.735455513,12.81418324,0.032669503,5.773233891,0.003582132,7.244423389,0.057042439,6.748187542,1.207598567,2.175866604,0.026349749,3.005055189,1.449411511,8.190566063,2.179782391,5.723551273,2.746193647,8.362462997,9.936107635,12.49398041,7.282027245,2.203773499,1.067369699,0.011474609,2.475097656,2.323080778,1.21282196,0.067607678,4.198426247,0.829903722,6.581457615
6/11/2020,0.481695563,0.734018683,0.007587634,0.007819282,1.463124275,0.000643217,4.241410255,6.954264164,4.660229683,22.9065094,6.664366245,22.66025925,0,9.975692749,1.615670323,0.980010986,6.636579514,0.046630859,0.036053203,6.685725689,0.040153503,0,18.7362957,0.022171823,12.75541401,3.726636887,25.65704918,16.6491642,1.150802135,6.935277462,0.025537951,1.612895727,1.544392943,17.28513718,3.059570313,1.824841261,1.718767405,16.68803215,10.88984108,9.885947227,13.36161327,37.61663437,6.477650166,14.6472168,9.078811646,3.292204142,3.876528978,8.288598061,14.70305061,0.90163058,2.351886034,1.681745291,1.701667786,1.951750159,15.88982105,4.366048336,1.33795166
7/11/2020,1.477380395,3.728423357,0.00222939,0.014892578,1.538535833,0.12028151,5.269492626,0.462574154,4.935546875,8.930781364,6.488425732,12.65083313,0.000412714,1.443305969,0.1540353,3.278483152,1.176355481,0.901077271,0.316979438,2.657538891,0.369445801,0.029349191,10.17678452,1.028114676,1.681996107,0.03987984,6.357165337,2.102596998,0.419719577,0.924748361,0.244296372,1.114219308,0.558095276,15.57050037,1.952442884,1.090966821,0.351638079,1.843218684,1.206922054,8.094062805,4.355115891,4.158034325,2.008800268,4.935693264,12.30860519,0.102082908,17.44287682,3.972592592,2.659938335,2.344064713,2.664526463,7.03588438,1.481483459,1.655418038,3.977191448,2.552536726,2.727233887
8/11/2020,0.106628418,0.427071244,0.222688377,0.519883871,0.294890493,0.948458135,2.336746931,15.74088573,3.408459425,2.602783203,1.990757585,4.986778259,0.477940142,0.794334412,0.052393075,1.624755859,0.075969554,4.178062439,1.299061656,1.65511167,0.149703979,0.904372454,14.05822182,0.000860917,0.200629741,1.316056013,11.38914776,30.7174778,0.141350448,4.617300034,0.002222521,2.940635204,0.554819763,13.28396797,24.21335793,26.25054932,0.003208705,6.770120144,3.228984594,28.05324173,15.77941895,8.979689598,0.548251092,20.78038406,31.04508972,8.147345543,8.434332848,2.24085927,0.072287425,0.019563373,2.744024754,2.832061768,0.0756073,0.083647072,3.219358921,0.148693264,2.815075636
9/11/2020,1.399603248,3.051836967,0.22587505,4.419176102,10.2339735,1.948688269,14.09793282,0.081850402,34.32094574,1.556554198,2.392627954,8.517105103,0.119070873,0.013313293,0.739262819,13.74396229,1.439680338,4.486968994,3.041004896,0.159869522,4.562942505,0.48976934,8.944999695,1.583476782,0.105436437,0.182914406,9.993634224,12.84766865,2.344147682,0.026032276,3.104576349,12.49029827,0.007446289,5.963946819,1.450755358,3.516357422,1.062174439,3.459127903,0.146516502,10.58559036,4.860690594,7.874773502,1.580577493,1.551293969,7.91129303,7.143721581,5.759399414,0.038288172,0.063668385,4.326068878,9.841491699,4.14359808,0.090942383,2.02754283,8.612132072,0.015171596,6.849780083
10/11/2020,3.125469923,4.04759407,0.254638672,4.079061031,7.926667213,3.889132023,20.13813782,1.490053535,13.56153584,15.11105347,3.763278246,13.43875885,1.369030237,9.304107666,7.834236145,14.04356861,6.639474392,10.2906723,7.941597462,4.976931572,4.527572632,4.294154644,4.49793005,1.566534758,5.551377296,4.677659988,1.162646532,7.262733936,6.389376163,4.566753864,0.848043501,3.893053532,8.534576416,2.872619629,1.095056891,2.362878323,5.295642853,6.839168549,5.850142479,19.52838898,17.22436523,2.798996687,3.60731101,5.188598633,17.97143936,2.281738281,4.381527424,11.88394165,5.798418522,5.048519611,18.38635826,5.308898926,4.463912964,6.773957729,14.21891212,12.40236664,1.908593774
11/11/2020,0.216894537,0.110325173,0.000212017,0.014153374,0.022167969,0.031667855,0.338488132,1.201293945,0.289294422,1.072397828,4.360157013,1.288131714,0.042683918,0.344902039,0.017132195,0.047678631,0.220990211,0.053924561,0.04779318,0.15013513,0.023582458,0.047293525,1.106853962,0.138421312,0.251008868,3.932542801,1.955480933,1.049631238,0.015352958,0.309103936,0.040182181,7.456941128,0.028940836,0.542508662,4.078900337,4.014794827,0.013166155,0.669275641,0.412321389,1.548872113,3.703735352,1.939139247,2.881603003,1.376953125,2.071178436,6.832005501,0.604254484,0.283392608,0.19132778,0.053042762,0.283502191,0.331569135,0.531959534,0.053042762,0.918491483,0.04747954,5.176879883
12/11/2020,0,0,0,0,0,0,0,0.046671551,0.004760742,0.005065918,0.118099287,0,0.00226702,0.285339355,0,0,0.087100558,0,0,0.664772213,0,0,0.0001433,0,0.436214685,0.72161597,0,0.004831415,5.93E-05,0.089095674,0,0,0.080108643,0,0.538129032,0.44064942,0,0.063577093,0.003559313,0.002822266,0.0486518,0,0.30604136,0.008142089,0,0,0,0.013148976,0.316938132,0,0,0,0.012138367,0,0.001660156,0.155575708,0.000280762
13/11/2020,0,0.000141866,0,0,0,0,0,0.035621926,0.004589844,0.012491862,0.217683747,0,0,0.271606445,0,0,0.034894023,0,0,0.038111486,0,0,0,0,0.036488254,0.04462466,0,0,0.000285993,0.142280772,0,0.001901727,8.14E-05,0,0.037324794,0.004846191,0,0,0.062911183,0.034814455,0.205213755,0,0.119007461,0.037219238,0.024154663,0.061799701,0,0.0585646,0.003387451,0,0,0.001351493,0,0,0.016980698,0,0.163671881
14/11/2020,2.642913818,3.107210636,10.90154076,10.15986443,19.587883,27.6882515,3.383210897,10.87186718,4.666089058,1.94909668,1.998181343,2.603221893,35.00676727,11.72901154,29.08433151,1.357355714,15.48741341,13.64350891,16.31373215,10.86920834,1.687423706,35.41535187,9.050580025,2.474879265,17.66350174,24.52696228,8.704803467,7.559904575,24.78590584,11.40841007,3.101516247,2.313322306,26.76089478,9.137544632,11.7025938,30.63331223,28.63284683,8.713623047,12.7895956,5.597968578,3.68345809,7.390944481,1.237271428,4.774804592,7.165958405,5.080592155,10.63637161,15.11994076,18.94277954,19.68991661,5.186316013,5.69990778,17.84610748,24.01926231,1.118775845,26.76512527,0.831457496
15/11/2020,1.845153809,1.013681769,11.81316185,1.126417398,3.127992392,0.75402832,0.076685853,3.49637866,0.865588367,0.744552612,0.055713888,0.721763611,1.173752546,1.513061523,8.851225853,0.211329147,7.677724361,0.353050232,0.379235297,3.985047817,1.056541443,1.099260569,0.001719599,4.019666195,8.095070839,0.86041528,0.007342529,0.00936729,5.840618134,2.533131123,8.590736389,0.101087071,6.843007565,0.055415228,5.281479836,2.567260742,8.552048683,0.338623047,1.195807219,0.153002933,0.000203451,0.109654017,0.236483485,1.038781762,0.155380249,0.102198549,0.168842509,1.894806385,9.663953781,4.710641861,0.097290039,0.455697209,5.559684753,8.994976044,1.048222065,9.167329788,0.265405267
16/11/2020,29.08468628,46.90849304,7.471647739,12.00542545,27.94835472,10.75791073,31.12617493,0.953911662,5.822350979,6.140431881,7.009486675,39.34342957,15.53138351,7.223365784,196.5847626,34.32607651,6.54816103,9.115905762,9.828656197,18.53235626,25.41795349,13.68136787,60.13431931,13.7277832,1.767904878,4.994660854,32.53180695,28.77680969,100.5229263,0.71303463,7.981933594,11.44799805,29.5314846,67.01729584,1.969223976,2.374340773,208.6402588,3.200195313,1.733372688,32.69348145,2.57042098,59.48428345,3.355646372,9.120239258,48.76458359,15.88498402,80.27348328,3.020039558,2.449728727,118.4517593,20.78345871,64.92046356,16.76743317,241.8586273,4.800436497,26.56034851,10.45296669
17/11/2020,11.82634258,11.20456982,10.24067783,65.67507935,10.18750668,48.95517349,72.51169586,8.226499557,18.38547325,7.654266357,4.682243347,13.61302948,22.3655014,13.3277359,13.2838459,58.6996727,39.46291733,78.11804962,73.02262115,12.4091177,40.15478516,32.01520157,22.54475212,8.172877312,35.22971344,18.99558449,0.465911865,23.06181908,10.91501141,9.90366745,5.864051342,1.88612771,4.807607174,5.832228661,7.871739864,7.853369236,12.84798145,25.2071743,25.19361687,9.464521408,6.852742672,1.846220493,9.078946114,1.901733398,8.366603851,1.908640027,16.34157181,29.94800949,40.42596436,17.36408997,92.50441742,9.228005409,37.58286285,20.35551453,17.65415573,5.687232494,3.257641554
18/11/2020,0.003521729,0.044971362,0,0.227681473,0.000655692,0.002915602,0.110737048,11.70706749,0.023693848,5.438822269,105.6933823,1.215206146,0.053943451,4.324104309,0,0.257548004,0.070966929,0.142601013,0.035713527,35.98713684,0,0.200113937,1.651107073,0.000282689,0.664048135,20.18480301,0.19700928,2.523745775,0,16.49213982,0.001852101,24.89269447,0.002085368,2.242915154,52.06647873,32.0777359,0,4.153607368,2.542955875,0.918769538,5.122043133,0.93427968,151.2770844,26.43631554,0.668056488,18.26968575,0.452000678,3.062523603,0.397971004,0,0.110546872,0.103450231,0.126235962,0.010350278,2.044654846,0.001546224,52.26597977
19/11/2020,5.884027004,6.443593502,2.095182657,2.393697023,48.1111412,0.744812012,6.690609455,6.361111164,4.919494629,32.56498718,3.47236228,37.19360352,0.722760856,12.32689667,21.04803658,9.585083008,6.968095779,3.110771179,1.259404778,16.04607964,10.77368927,3.387759209,6.637127399,5.827488899,6.114727974,4.984226227,16.28497887,14.10810947,46.17147827,12.95750999,7.784023762,3.265856266,26.01412964,17.56134033,3.375732422,1.227648973,5.863420963,17.99357986,9.286338806,13.04099655,20.76525879,32.30270386,4.049016953,6.412304878,14.10940552,12.72322178,15.97459698,21.36396027,8.329672813,2.373997688,3.062731981,7.176627159,1.213951111,9.693911552,34.17366791,10.43787193,1.550170898
20/11/2020,11.72252846,22.43559265,2.972071648,41.55802536,4.962039471,13.14862537,23.79431725,2.664740562,15.94322491,10.19977283,13.85683918,17.09518814,5.456019878,16.88456726,2.813352108,18.2623806,1.252223253,14.6050415,17.05450249,17.7713871,25.38192749,6.184837818,0.646675467,2.885035515,3.582250357,16.78733253,0.299920648,1.034513831,2.715701818,7.527675629,2.131798029,14.47484112,2.343434572,1.44588995,6.572552681,3.591662645,3.301490307,3.14701581,1.95965898,6.849365234,3.442681313,2.041457415,21.04779625,14.09154034,5.772182465,13.57308769,3.28965354,2.22557497,1.8614676,8.733912468,22.34342003,19.70222664,0.33115387,9.827469826,15.4032259,3.232817173,14.72744179
21/11/2020,17.90493774,17.51584625,0.371787637,0.035807293,1.185344577,0.001793495,0.048571136,0.309335202,0,2.297027588,5.678177834,0.757816315,0.004260835,0.790214539,0.939029634,0.04252116,0.521983981,0.003189087,0.01157545,0.133127615,1.768806458,0.013509114,3.066188574,10.17903233,0.998668015,0.001719599,2.228717089,2.359529257,1.136063099,0.456151724,5.149775982,7.5501647,2.361348391,5.22446394,0.179457724,0.039440919,1.088495135,2.513298512,1.805407047,3.951416016,2.873575926,6.461256981,1.274902344,0.96446532,3.719501495,10.04059792,7.086958885,0.883985817,0.905914307,0.389699847,0.035461426,18.35709572,2.770675659,0.431692034,1.264289379,4.89815855,6.386548042
22/11/2020,34.95996094,35.17514801,0.887033582,3.671875,0.037792969,2.133831263,5.958599091,0.039704498,0.156311035,6.293548584,13.90602589,11.21630859,0.997977138,0.082878113,0.324781775,12.77897167,0.019420482,4.032348633,3.896473646,0.337115616,11.61716461,1.53169179,6.465045452,21.99220657,0.003920611,0.307999313,0.003717041,24.61781693,0.054854911,0.049851637,14.64986038,18.74591446,0,2.212317944,0.608585119,0.51877439,0.722074986,0.039234836,0.182418019,26.1261425,16.26098633,1.462501168,7.31815958,1.185253859,26.71169281,6.934833527,13.30085182,0.237432227,0.053301129,1.092195153,6.21862793,33.40009308,0.01537323,2.182694197,3.566946268,0,17.07876015
23/11/2020,89.90039063,72.2328949,96.18943024,59.85292053,82.61209869,43.96556854,38.0063858,62.72563171,98.63043213,77.55994415,90.63460541,82.85490417,33.65910339,66.27928162,71.0488739,53.10655594,51.55336761,37.52200317,46.95183182,47.58032227,57.46676636,36.38594437,77.93441772,103.2136841,69.02843475,29.9840889,29.44477463,47.70229721,66.61357117,62.23665237,117.9135971,131.4644623,42.87854004,153.8459625,70.51033783,71.36832428,77.9853363,79.46554565,74.05157471,57.4704628,52.7953949,106.9417801,72.59697723,80.63179016,56.73457718,155.6463776,128.5338135,85.14219666,68.39151001,87.89865875,40.85931396,66.03630066,34.58361816,83.96270752,105.8971939,47.30410767,104.2377701
24/11/2020,4.196093559,3.57793355,2.953221321,6.794752121,59.79963684,17.69217682,26.43886185,0.219491467,37.23130035,18.77687645,6.511185646,26.63085938,25.01675797,6.028121948,50.56464767,7.866780758,63.24872208,27.57782745,19.4516449,2.811109066,1.88684845,28.88022041,3.390141964,8.537623405,34.64284897,0.017026154,2.916516066,3.42632103,71.99008179,0.90620929,10.31316471,3.394184351,35.65232468,1.733055711,1.397819996,0.638574243,36.83060074,4.161319733,1.174682617,2.495781183,0.291734487,4.129644394,10.87511063,3.105163574,3.213191986,1.561529875,5.983873844,4.979583263,28.91887474,44.13674545,26.23789024,3.804417133,58.32314301,39.31511307,19.90954781,31.50831223,4.225793362
25/11/2020,0,0,0,1.344889283,2.195012569,0.001220703,0,0.617603421,0.523803711,5.284912109,1.212885618,5.202320099,0.007742745,0.067687988,4.051399231,0.285532624,1.147913098,0,0.011538298,0.118675053,0,0.053338915,0.018422002,0,0.044462316,0.539561391,0.003546142,0.002383583,3.271337986,0.579336286,0.003998855,0.307887018,0.326497406,0.082298867,0.41070199,0.457458496,3.380266428,0.624813318,0.758165836,0.002490234,0,0.082897365,5.496637344,1.681262255,0.00359726,0.367662936,0.013871042,0.705041707,0.04309082,1.021175981,0,0,3.142349243,5.414094448,6.688881397,0.122267947,0.910510242
